,date.v2,pm25,x,y,id,name,AQI,color
1957,2017/12/8,39.74576271,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1958,2017/12/9,30.25396825,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1959,2017/12/10,39.50909091,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1960,2017/12/11,32.10769231,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1961,2017/12/12,22.63768116,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1962,2017/12/13,8.888888889,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1963,2017/12/14,26.80645161,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1964,2017/12/15,18.08333333,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1965,2017/12/16,22.20754717,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1966,2017/12/17,16.24561404,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1967,2017/12/18,11.90384615,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1968,2017/12/19,25.02941176,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1969,2017/12/20,10.60714286,120.566,24.266,74DA3895C396,taichung 34,Good,#56ed00
1970,2017/12/21,39.82258065,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1971,2017/12/22,60.81666667,120.566,24.266,74DA3895C396,taichung 34,Unhealthy,#FF0000
1972,2017/12/23,88.93939394,120.566,24.266,74DA3895C396,taichung 34,Unhealthy,#FF0000
1973,2017/12/24,56.52380952,120.566,24.266,74DA3895C396,taichung 34,Unhealthy,#FF0000
1974,2017/12/25,56.44444444,120.566,24.266,74DA3895C396,taichung 34,Unhealthy,#FF0000
1975,2017/12/26,32.26315789,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1976,2017/12/27,47.52542373,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1977,2017/12/28,46.23728814,120.566,24.266,74DA3895C396,taichung 34,Unhealthy for Sensitive Groups,#fc9f00
1978,2017/12/29,23.33962264,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1979,2017/12/30,31.07142857,120.566,24.266,74DA3895C396,taichung 34,Moderate,#fce700
1980,2017/12/31,56.04477612,120.566,24.266,74DA3895C396,taichung 34,Unhealthy,#FF0000
1981,2017/10/1,44.46153846,120.564,24.215,74DA3895C2BA,taichung70,Unhealthy for Sensitive Groups,#fc9f00
1982,2017/10/2,41.33766234,120.564,24.215,74DA3895C2BA,taichung70,Unhealthy for Sensitive Groups,#fc9f00
1983,2017/10/3,36.05555556,120.564,24.215,74DA3895C2BA,taichung70,Unhealthy for Sensitive Groups,#fc9f00
1984,2017/10/4,16.57333333,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
1985,2017/10/5,25.375,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
1986,2017/10/6,26.55223881,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
1987,2017/10/7,23.95588235,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
1988,2017/10/8,34.48148148,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
1989,2017/10/9,42.22641509,120.564,24.215,74DA3895C2BA,taichung70,Unhealthy for Sensitive Groups,#fc9f00
1990,2017/10/10,63.20588235,120.564,24.215,74DA3895C2BA,taichung70,Unhealthy,#FF0000
1991,2017/10/11,19,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
